phase,timestamp_iso,epoch_ms,orderId,intendedPrice,stopLoss,execPrice,theoretical_lots,theoretical_units,requestedVolume,filledSize,slippage,brokerMsg,client_order_id,side,action,type,status,reason,latency_ms,price_requested,price_filled,size_requested,size_filled,session,host,order_id,timestamp_request,timestamp_ack,timestamp_fill
FILL,2025-10-09T12:41:02.4743322Z,1760013662474,ORD-40560,505.6,505.55,505.6005,,,1,1,0.0004999999999881766,filled,ORD-40560,Buy,BUY,Market,FILL,filled,10,505.6,505.6005,1,1,HARNESS,DESKTOP-584MV4B,ORD-40560,2025-10-09T12:41:02.4646433Z,2025-10-09T12:41:02.4732353Z,2025-10-09T12:41:02.4743322Z
REQUEST,2025-10-09T12:41:02.7152252Z,1760013662715,ORD-40575,505.75,,,,,1,,,,ORD-40575,Sell,SELL,Market,REQUEST,,,505.75,,1,,HARNESS,DESKTOP-584MV4B,ORD-40575,2025-10-09T12:41:02.7152252Z,,
ACK,2025-10-09T12:41:02.7172092Z,1760013662717,ORD-40575,505.75,,,,,1,,,,ORD-40575,Sell,SELL,Market,ACK,,2,505.75,,1,,HARNESS,DESKTOP-584MV4B,ORD-40575,2025-10-09T12:41:02.7152252Z,2025-10-09T12:41:02.7172092Z,
FILL,2025-10-09T12:41:02.7186057Z,1760013662718,ORD-40575,505.75,,505.7495,,,1,1,-0.0004999999999881766,filled,ORD-40575,Sell,SELL,Market,FILL,filled,3,505.75,505.7495,1,1,HARNESS,DESKTOP-584MV4B,ORD-40575,2025-10-09T12:41:02.7152252Z,2025-10-09T12:41:02.7172092Z,2025-10-09T12:41:02.7186057Z
REQUEST,2025-10-09T12:41:02.9657431Z,1760013662965,ORD-40590,505.90000000000003,505.85,,,,1,,,,ORD-40590,Buy,BUY,Market,REQUEST,,,505.90000000000003,,1,,HARNESS,DESKTOP-584MV4B,ORD-40590,2025-10-09T12:41:02.9657431Z,,
ACK,2025-10-09T12:41:02.9673619Z,1760013662967,ORD-40590,505.90000000000003,505.85,,,,1,,,,ORD-40590,Buy,BUY,Market,ACK,,2,505.90000000000003,,1,,HARNESS,DESKTOP-584MV4B,ORD-40590,2025-10-09T12:41:02.9657431Z,2025-10-09T12:41:02.9673619Z,
FILL,2025-10-09T12:41:02.9687471Z,1760013662968,ORD-40590,505.90000000000003,505.85,505.9005,,,1,1,0.0004999999999881766,filled,ORD-40590,Buy,BUY,Market,FILL,filled,3,505.90000000000003,505.9005,1,1,HARNESS,DESKTOP-584MV4B,ORD-40590,2025-10-09T12:41:02.9657431Z,2025-10-09T12:41:02.9673619Z,2025-10-09T12:41:02.9687471Z
REQUEST,2025-10-09T12:41:03.2165668Z,1760013663216,ORD-40605,506.05,,,,,1,,,,ORD-40605,Sell,SELL,Market,REQUEST,,,506.05,,1,,HARNESS,DESKTOP-584MV4B,ORD-40605,2025-10-09T12:41:03.2165668Z,,
ACK,2025-10-09T12:41:03.2276446Z,1760013663227,ORD-40605,506.05,,,,,1,,,,ORD-40605,Sell,SELL,Market,ACK,,11,506.05,,1,,HARNESS,DESKTOP-584MV4B,ORD-40605,2025-10-09T12:41:03.2165668Z,2025-10-09T12:41:03.2276446Z,
FILL,2025-10-09T12:41:03.2295825Z,1760013663229,ORD-40605,506.05,,506.0495,,,1,1,-0.0004999999999881766,filled,ORD-40605,Sell,SELL,Market,FILL,filled,13,506.05,506.0495,1,1,HARNESS,DESKTOP-584MV4B,ORD-40605,2025-10-09T12:41:03.2165668Z,2025-10-09T12:41:03.2276446Z,2025-10-09T12:41:03.2295825Z
REQUEST,2025-10-09T12:41:03.4819689Z,1760013663481,ORD-40620,506.2,506.15,,,,1,,,,ORD-40620,Buy,BUY,Market,REQUEST,,,506.2,,1,,HARNESS,DESKTOP-584MV4B,ORD-40620,2025-10-09T12:41:03.4819689Z,,
ACK,2025-10-09T12:41:03.4890846Z,1760013663489,ORD-40620,506.2,506.15,,,,1,,,,ORD-40620,Buy,BUY,Market,ACK,,8,506.2,,1,,HARNESS,DESKTOP-584MV4B,ORD-40620,2025-10-09T12:41:03.4819689Z,2025-10-09T12:41:03.4890846Z,
FILL,2025-10-09T12:41:03.4909110Z,1760013663490,ORD-40620,506.2,506.15,506.2005,,,1,1,0.0004999999999881766,filled,ORD-40620,Buy,BUY,Market,FILL,filled,9,506.2,506.2005,1,1,HARNESS,DESKTOP-584MV4B,ORD-40620,2025-10-09T12:41:03.4819689Z,2025-10-09T12:41:03.4890846Z,2025-10-09T12:41:03.4909110Z
REQUEST,2025-10-09T12:41:03.7292851Z,1760013663729,ORD-40635,506.35,,,,,1,,,,ORD-40635,Sell,SELL,Market,REQUEST,,,506.35,,1,,HARNESS,DESKTOP-584MV4B,ORD-40635,2025-10-09T12:41:03.7292851Z,,
ACK,2025-10-09T12:41:03.7401391Z,1760013663740,ORD-40635,506.35,,,,,1,,,,ORD-40635,Sell,SELL,Market,ACK,,11,506.35,,1,,HARNESS,DESKTOP-584MV4B,ORD-40635,2025-10-09T12:41:03.7292851Z,2025-10-09T12:41:03.7401391Z,
FILL,2025-10-09T12:41:03.7420050Z,1760013663742,ORD-40635,506.35,,506.34950000000003,,,1,1,-0.0004999999999881766,filled,ORD-40635,Sell,SELL,Market,FILL,filled,13,506.35,506.34950000000003,1,1,HARNESS,DESKTOP-584MV4B,ORD-40635,2025-10-09T12:41:03.7292851Z,2025-10-09T12:41:03.7401391Z,2025-10-09T12:41:03.7420050Z
REQUEST,2025-10-09T12:41:03.9996216Z,1760013663999,ORD-40650,506.5,506.45,,,,1,,,,ORD-40650,Buy,BUY,Market,REQUEST,,,506.5,,1,,HARNESS,DESKTOP-584MV4B,ORD-40650,2025-10-09T12:41:03.9996216Z,,
ACK,2025-10-09T12:41:04.0015396Z,1760013664001,ORD-40650,506.5,506.45,,,,1,,,,ORD-40650,Buy,BUY,Market,ACK,,2,506.5,,1,,HARNESS,DESKTOP-584MV4B,ORD-40650,2025-10-09T12:41:03.9996216Z,2025-10-09T12:41:04.0015396Z,
FILL,2025-10-09T12:41:04.0025536Z,1760013664002,ORD-40650,506.5,506.45,506.5005,,,1,1,0.0004999999999881766,filled,ORD-40650,Buy,BUY,Market,FILL,filled,3,506.5,506.5005,1,1,HARNESS,DESKTOP-584MV4B,ORD-40650,2025-10-09T12:41:03.9996216Z,2025-10-09T12:41:04.0015396Z,2025-10-09T12:41:04.0025536Z
REQUEST,2025-10-09T12:41:04.2503443Z,1760013664250,ORD-40665,506.65000000000003,,,,,1,,,,ORD-40665,Sell,SELL,Market,REQUEST,,,506.65000000000003,,1,,HARNESS,DESKTOP-584MV4B,ORD-40665,2025-10-09T12:41:04.2503443Z,,
ACK,2025-10-09T12:41:04.2574264Z,1760013664257,ORD-40665,506.65000000000003,,,,,1,,,,ORD-40665,Sell,SELL,Market,ACK,,7,506.65000000000003,,1,,HARNESS,DESKTOP-584MV4B,ORD-40665,2025-10-09T12:41:04.2503443Z,2025-10-09T12:41:04.2574264Z,
FILL,2025-10-09T12:41:04.2591763Z,1760013664259,ORD-40665,506.65000000000003,,506.64950000000005,,,1,1,-0.0004999999999881766,filled,ORD-40665,Sell,SELL,Market,FILL,filled,9,506.65000000000003,506.64950000000005,1,1,HARNESS,DESKTOP-584MV4B,ORD-40665,2025-10-09T12:41:04.2503443Z,2025-10-09T12:41:04.2574264Z,2025-10-09T12:41:04.2591763Z
REQUEST,2025-10-09T12:41:04.5166197Z,1760013664516,ORD-40680,506.8,506.75,,,,1,,,,ORD-40680,Buy,BUY,Market,REQUEST,,,506.8,,1,,HARNESS,DESKTOP-584MV4B,ORD-40680,2025-10-09T12:41:04.5166197Z,,
ACK,2025-10-09T12:41:04.5236731Z,1760013664523,ORD-40680,506.8,506.75,,,,1,,,,ORD-40680,Buy,BUY,Market,ACK,,7,506.8,,1,,HARNESS,DESKTOP-584MV4B,ORD-40680,2025-10-09T12:41:04.5166197Z,2025-10-09T12:41:04.5236731Z,
FILL,2025-10-09T12:41:04.5249313Z,1760013664524,ORD-40680,506.8,506.75,506.8005,,,1,1,0.0004999999999881766,filled,ORD-40680,Buy,BUY,Market,FILL,filled,8,506.8,506.8005,1,1,HARNESS,DESKTOP-584MV4B,ORD-40680,2025-10-09T12:41:04.5166197Z,2025-10-09T12:41:04.5236731Z,2025-10-09T12:41:04.5249313Z
REQUEST,2025-10-09T12:41:04.7666734Z,1760013664766,ORD-40695,506.95,,,,,1,,,,ORD-40695,Sell,SELL,Market,REQUEST,,,506.95,,1,,HARNESS,DESKTOP-584MV4B,ORD-40695,2025-10-09T12:41:04.7666734Z,,
ACK,2025-10-09T12:41:04.7753352Z,1760013664775,ORD-40695,506.95,,,,,1,,,,ORD-40695,Sell,SELL,Market,ACK,,9,506.95,,1,,HARNESS,DESKTOP-584MV4B,ORD-40695,2025-10-09T12:41:04.7666734Z,2025-10-09T12:41:04.7753352Z,
FILL,2025-10-09T12:41:04.7771212Z,1760013664777,ORD-40695,506.95,,506.9495,,,1,1,-0.0004999999999881766,filled,ORD-40695,Sell,SELL,Market,FILL,filled,11,506.95,506.9495,1,1,HARNESS,DESKTOP-584MV4B,ORD-40695,2025-10-09T12:41:04.7666734Z,2025-10-09T12:41:04.7753352Z,2025-10-09T12:41:04.7771212Z
REQUEST,2025-10-09T12:41:05.0299223Z,1760013665029,ORD-40710,507.1,507.05,,,,1,,,,ORD-40710,Buy,BUY,Market,REQUEST,,,507.1,,1,,HARNESS,DESKTOP-584MV4B,ORD-40710,2025-10-09T12:41:05.0299223Z,,
ACK,2025-10-09T12:41:05.0323848Z,1760013665032,ORD-40710,507.1,507.05,,,,1,,,,ORD-40710,Buy,BUY,Market,ACK,,3,507.1,,1,,HARNESS,DESKTOP-584MV4B,ORD-40710,2025-10-09T12:41:05.0299223Z,2025-10-09T12:41:05.0323848Z,
FILL,2025-10-09T12:41:05.0343595Z,1760013665034,ORD-40710,507.1,507.05,507.1005,,,1,1,0.0004999999999881766,filled,ORD-40710,Buy,BUY,Market,FILL,filled,5,507.1,507.1005,1,1,HARNESS,DESKTOP-584MV4B,ORD-40710,2025-10-09T12:41:05.0299223Z,2025-10-09T12:41:05.0323848Z,2025-10-09T12:41:05.0343595Z
REQUEST,2025-10-09T12:41:05.2842392Z,1760013665284,ORD-40725,507.25,,,,,1,,,,ORD-40725,Sell,SELL,Market,REQUEST,,,507.25,,1,,HARNESS,DESKTOP-584MV4B,ORD-40725,2025-10-09T12:41:05.2842392Z,,
ACK,2025-10-09T12:41:05.2927363Z,1760013665292,ORD-40725,507.25,,,,,1,,,,ORD-40725,Sell,SELL,Market,ACK,,8,507.25,,1,,HARNESS,DESKTOP-584MV4B,ORD-40725,2025-10-09T12:41:05.2842392Z,2025-10-09T12:41:05.2927363Z,
FILL,2025-10-09T12:41:05.2948170Z,1760013665294,ORD-40725,507.25,,507.2495,,,1,1,-0.0004999999999881766,filled,ORD-40725,Sell,SELL,Market,FILL,filled,10,507.25,507.2495,1,1,HARNESS,DESKTOP-584MV4B,ORD-40725,2025-10-09T12:41:05.2842392Z,2025-10-09T12:41:05.2927363Z,2025-10-09T12:41:05.2948170Z
REQUEST,2025-10-09T12:41:05.5503853Z,1760013665550,ORD-40740,507.40000000000003,507.35,,,,1,,,,ORD-40740,Buy,BUY,Market,REQUEST,,,507.40000000000003,,1,,HARNESS,DESKTOP-584MV4B,ORD-40740,2025-10-09T12:41:05.5503853Z,,
ACK,2025-10-09T12:41:05.5525338Z,1760013665552,ORD-40740,507.40000000000003,507.35,,,,1,,,,ORD-40740,Buy,BUY,Market,ACK,,2,507.40000000000003,,1,,HARNESS,DESKTOP-584MV4B,ORD-40740,2025-10-09T12:41:05.5503853Z,2025-10-09T12:41:05.5525338Z,
FILL,2025-10-09T12:41:05.5542625Z,1760013665554,ORD-40740,507.40000000000003,507.35,507.4005,,,1,1,0.0004999999999881766,filled,ORD-40740,Buy,BUY,Market,FILL,filled,4,507.40000000000003,507.4005,1,1,HARNESS,DESKTOP-584MV4B,ORD-40740,2025-10-09T12:41:05.5503853Z,2025-10-09T12:41:05.5525338Z,2025-10-09T12:41:05.5542625Z
REQUEST,2025-10-09T12:41:05.8017964Z,1760013665801,ORD-40755,507.55,,,,,1,,,,ORD-40755,Sell,SELL,Market,REQUEST,,,507.55,,1,,HARNESS,DESKTOP-584MV4B,ORD-40755,2025-10-09T12:41:05.8017964Z,,
ACK,2025-10-09T12:41:05.8041569Z,1760013665804,ORD-40755,507.55,,,,,1,,,,ORD-40755,Sell,SELL,Market,ACK,,3,507.55,,1,,HARNESS,DESKTOP-584MV4B,ORD-40755,2025-10-09T12:41:05.8017964Z,2025-10-09T12:41:05.8041569Z,
FILL,2025-10-09T12:41:05.8059473Z,1760013665805,ORD-40755,507.55,,507.5495,,,1,1,-0.0004999999999881766,filled,ORD-40755,Sell,SELL,Market,FILL,filled,4,507.55,507.5495,1,1,HARNESS,DESKTOP-584MV4B,ORD-40755,2025-10-09T12:41:05.8017964Z,2025-10-09T12:41:05.8041569Z,2025-10-09T12:41:05.8059473Z
REQUEST,2025-10-09T12:41:06.0519187Z,1760013666051,ORD-40770,507.7,507.65,,,,1,,,,ORD-40770,Buy,BUY,Market,REQUEST,,,507.7,,1,,HARNESS,DESKTOP-584MV4B,ORD-40770,2025-10-09T12:41:06.0519187Z,,
ACK,2025-10-09T12:41:06.0589592Z,1760013666058,ORD-40770,507.7,507.65,,,,1,,,,ORD-40770,Buy,BUY,Market,ACK,,7,507.7,,1,,HARNESS,DESKTOP-584MV4B,ORD-40770,2025-10-09T12:41:06.0519187Z,2025-10-09T12:41:06.0589592Z,
FILL,2025-10-09T12:41:06.0608139Z,1760013666060,ORD-40770,507.7,507.65,507.7005,,,1,1,0.0004999999999881766,filled,ORD-40770,Buy,BUY,Market,FILL,filled,9,507.7,507.7005,1,1,HARNESS,DESKTOP-584MV4B,ORD-40770,2025-10-09T12:41:06.0519187Z,2025-10-09T12:41:06.0589592Z,2025-10-09T12:41:06.0608139Z
REQUEST,2025-10-09T12:41:06.3010782Z,1760013666301,ORD-40785,507.85,,,,,1,,,,ORD-40785,Sell,SELL,Market,REQUEST,,,507.85,,1,,HARNESS,DESKTOP-584MV4B,ORD-40785,2025-10-09T12:41:06.3010782Z,,
ACK,2025-10-09T12:41:06.3077895Z,1760013666307,ORD-40785,507.85,,,,,1,,,,ORD-40785,Sell,SELL,Market,ACK,,6,507.85,,1,,HARNESS,DESKTOP-584MV4B,ORD-40785,2025-10-09T12:41:06.3010782Z,2025-10-09T12:41:06.3077895Z,
FILL,2025-10-09T12:41:06.3096672Z,1760013666309,ORD-40785,507.85,,507.84950000000003,,,1,1,-0.0004999999999881766,filled,ORD-40785,Sell,SELL,Market,FILL,filled,8,507.85,507.84950000000003,1,1,HARNESS,DESKTOP-584MV4B,ORD-40785,2025-10-09T12:41:06.3010782Z,2025-10-09T12:41:06.3077895Z,2025-10-09T12:41:06.3096672Z
REQUEST,2025-10-09T12:41:06.5683180Z,1760013666568,ORD-40800,508,507.95,,,,1,,,,ORD-40800,Buy,BUY,Market,REQUEST,,,508,,1,,HARNESS,DESKTOP-584MV4B,ORD-40800,2025-10-09T12:41:06.5683180Z,,
ACK,2025-10-09T12:41:06.5708151Z,1760013666570,ORD-40800,508,507.95,,,,1,,,,ORD-40800,Buy,BUY,Market,ACK,,2,508,,1,,HARNESS,DESKTOP-584MV4B,ORD-40800,2025-10-09T12:41:06.5683180Z,2025-10-09T12:41:06.5708151Z,
FILL,2025-10-09T12:41:06.5726434Z,1760013666572,ORD-40800,508,507.95,508.0005,,,1,1,0.0004999999999881766,filled,ORD-40800,Buy,BUY,Market,FILL,filled,4,508,508.0005,1,1,HARNESS,DESKTOP-584MV4B,ORD-40800,2025-10-09T12:41:06.5683180Z,2025-10-09T12:41:06.5708151Z,2025-10-09T12:41:06.5726434Z
REQUEST,2025-10-09T12:41:06.8188448Z,1760013666818,ORD-40815,508.15000000000003,,,,,1,,,,ORD-40815,Sell,SELL,Market,REQUEST,,,508.15000000000003,,1,,HARNESS,DESKTOP-584MV4B,ORD-40815,2025-10-09T12:41:06.8188448Z,,
ACK,2025-10-09T12:41:06.8301970Z,1760013666830,ORD-40815,508.15000000000003,,,,,1,,,,ORD-40815,Sell,SELL,Market,ACK,,12,508.15000000000003,,1,,HARNESS,DESKTOP-584MV4B,ORD-40815,2025-10-09T12:41:06.8188448Z,2025-10-09T12:41:06.8301970Z,
FILL,2025-10-09T12:41:06.8319662Z,1760013666831,ORD-40815,508.15000000000003,,508.14950000000005,,,1,1,-0.0004999999999881766,filled,ORD-40815,Sell,SELL,Market,FILL,filled,13,508.15000000000003,508.14950000000005,1,1,HARNESS,DESKTOP-584MV4B,ORD-40815,2025-10-09T12:41:06.8188448Z,2025-10-09T12:41:06.8301970Z,2025-10-09T12:41:06.8319662Z
REQUEST,2025-10-09T12:41:07.0859237Z,1760013667085,ORD-40830,508.3,508.25,,,,1,,,,ORD-40830,Buy,BUY,Market,REQUEST,,,508.3,,1,,HARNESS,DESKTOP-584MV4B,ORD-40830,2025-10-09T12:41:07.0859237Z,,
ACK,2025-10-09T12:41:07.0877844Z,1760013667087,ORD-40830,508.3,508.25,,,,1,,,,ORD-40830,Buy,BUY,Market,ACK,,2,508.3,,1,,HARNESS,DESKTOP-584MV4B,ORD-40830,2025-10-09T12:41:07.0859237Z,2025-10-09T12:41:07.0877844Z,
FILL,2025-10-09T12:41:07.0893379Z,1760013667089,ORD-40830,508.3,508.25,508.3005,,,1,1,0.0004999999999881766,filled,ORD-40830,Buy,BUY,Market,FILL,filled,4,508.3,508.3005,1,1,HARNESS,DESKTOP-584MV4B,ORD-40830,2025-10-09T12:41:07.0859237Z,2025-10-09T12:41:07.0877844Z,2025-10-09T12:41:07.0893379Z
REQUEST,2025-10-09T12:41:07.3350355Z,1760013667335,ORD-40845,508.45,,,,,1,,,,ORD-40845,Sell,SELL,Market,REQUEST,,,508.45,,1,,HARNESS,DESKTOP-584MV4B,ORD-40845,2025-10-09T12:41:07.3350355Z,,
ACK,2025-10-09T12:41:07.3427557Z,1760013667342,ORD-40845,508.45,,,,,1,,,,ORD-40845,Sell,SELL,Market,ACK,,7,508.45,,1,,HARNESS,DESKTOP-584MV4B,ORD-40845,2025-10-09T12:41:07.3350355Z,2025-10-09T12:41:07.3427557Z,
FILL,2025-10-09T12:41:07.3445674Z,1760013667344,ORD-40845,508.45,,508.4495,,,1,1,-0.0004999999999881766,filled,ORD-40845,Sell,SELL,Market,FILL,filled,9,508.45,508.4495,1,1,HARNESS,DESKTOP-584MV4B,ORD-40845,2025-10-09T12:41:07.3350355Z,2025-10-09T12:41:07.3427557Z,2025-10-09T12:41:07.3445674Z
REQUEST,2025-10-09T12:41:07.6020355Z,1760013667602,ORD-40860,508.6,508.55,,,,1,,,,ORD-40860,Buy,BUY,Market,REQUEST,,,508.6,,1,,HARNESS,DESKTOP-584MV4B,ORD-40860,2025-10-09T12:41:07.6020355Z,,
ACK,2025-10-09T12:41:07.6091516Z,1760013667609,ORD-40860,508.6,508.55,,,,1,,,,ORD-40860,Buy,BUY,Market,ACK,,7,508.6,,1,,HARNESS,DESKTOP-584MV4B,ORD-40860,2025-10-09T12:41:07.6020355Z,2025-10-09T12:41:07.6091516Z,
FILL,2025-10-09T12:41:07.6111566Z,1760013667611,ORD-40860,508.6,508.55,508.6005,,,1,1,0.0004999999999881766,filled,ORD-40860,Buy,BUY,Market,FILL,filled,9,508.6,508.6005,1,1,HARNESS,DESKTOP-584MV4B,ORD-40860,2025-10-09T12:41:07.6020355Z,2025-10-09T12:41:07.6091516Z,2025-10-09T12:41:07.6111566Z
REQUEST,2025-10-09T12:41:07.8691352Z,1760013667869,ORD-40875,508.75,,,,,1,,,,ORD-40875,Sell,SELL,Market,REQUEST,,,508.75,,1,,HARNESS,DESKTOP-584MV4B,ORD-40875,2025-10-09T12:41:07.8691352Z,,
ACK,2025-10-09T12:41:07.8804755Z,1760013667880,ORD-40875,508.75,,,,,1,,,,ORD-40875,Sell,SELL,Market,ACK,,11,508.75,,1,,HARNESS,DESKTOP-584MV4B,ORD-40875,2025-10-09T12:41:07.8691352Z,2025-10-09T12:41:07.8804755Z,
FILL,2025-10-09T12:41:07.8823763Z,1760013667882,ORD-40875,508.75,,508.7495,,,1,1,-0.0004999999999881766,filled,ORD-40875,Sell,SELL,Market,FILL,filled,13,508.75,508.7495,1,1,HARNESS,DESKTOP-584MV4B,ORD-40875,2025-10-09T12:41:07.8691352Z,2025-10-09T12:41:07.8804755Z,2025-10-09T12:41:07.8823763Z
REQUEST,2025-10-09T12:41:08.1358652Z,1760013668135,ORD-40890,508.90000000000003,508.85,,,,1,,,,ORD-40890,Buy,BUY,Market,REQUEST,,,508.90000000000003,,1,,HARNESS,DESKTOP-584MV4B,ORD-40890,2025-10-09T12:41:08.1358652Z,,
ACK,2025-10-09T12:41:08.1466912Z,1760013668146,ORD-40890,508.90000000000003,508.85,,,,1,,,,ORD-40890,Buy,BUY,Market,ACK,,11,508.90000000000003,,1,,HARNESS,DESKTOP-584MV4B,ORD-40890,2025-10-09T12:41:08.1358652Z,2025-10-09T12:41:08.1466912Z,
FILL,2025-10-09T12:41:08.1485183Z,1760013668148,ORD-40890,508.90000000000003,508.85,508.9005,,,1,1,0.0004999999999881766,filled,ORD-40890,Buy,BUY,Market,FILL,filled,13,508.90000000000003,508.9005,1,1,HARNESS,DESKTOP-584MV4B,ORD-40890,2025-10-09T12:41:08.1358652Z,2025-10-09T12:41:08.1466912Z,2025-10-09T12:41:08.1485183Z
REQUEST,2025-10-09T12:41:08.4024652Z,1760013668402,ORD-40905,509.05,,,,,1,,,,ORD-40905,Sell,SELL,Market,REQUEST,,,509.05,,1,,HARNESS,DESKTOP-584MV4B,ORD-40905,2025-10-09T12:41:08.4024652Z,,
ACK,2025-10-09T12:41:08.4105477Z,1760013668410,ORD-40905,509.05,,,,,1,,,,ORD-40905,Sell,SELL,Market,ACK,,8,509.05,,1,,HARNESS,DESKTOP-584MV4B,ORD-40905,2025-10-09T12:41:08.4024652Z,2025-10-09T12:41:08.4105477Z,
FILL,2025-10-09T12:41:08.4123982Z,1760013668412,ORD-40905,509.05,,509.0495,,,1,1,-0.0004999999999881766,filled,ORD-40905,Sell,SELL,Market,FILL,filled,10,509.05,509.0495,1,1,HARNESS,DESKTOP-584MV4B,ORD-40905,2025-10-09T12:41:08.4024652Z,2025-10-09T12:41:08.4105477Z,2025-10-09T12:41:08.4123982Z
REQUEST,2025-10-09T12:41:08.6706613Z,1760013668670,ORD-40920,509.2,509.15,,,,1,,,,ORD-40920,Buy,BUY,Market,REQUEST,,,509.2,,1,,HARNESS,DESKTOP-584MV4B,ORD-40920,2025-10-09T12:41:08.6706613Z,,
ACK,2025-10-09T12:41:08.6790861Z,1760013668679,ORD-40920,509.2,509.15,,,,1,,,,ORD-40920,Buy,BUY,Market,ACK,,9,509.2,,1,,HARNESS,DESKTOP-584MV4B,ORD-40920,2025-10-09T12:41:08.6706613Z,2025-10-09T12:41:08.6790861Z,
FILL,2025-10-09T12:41:08.6810282Z,1760013668681,ORD-40920,509.2,509.15,509.2005,,,1,1,0.0004999999999881766,filled,ORD-40920,Buy,BUY,Market,FILL,filled,11,509.2,509.2005,1,1,HARNESS,DESKTOP-584MV4B,ORD-40920,2025-10-09T12:41:08.6706613Z,2025-10-09T12:41:08.6790861Z,2025-10-09T12:41:08.6810282Z
REQUEST,2025-10-09T12:41:08.9197053Z,1760013668919,ORD-40935,509.35,,,,,1,,,,ORD-40935,Sell,SELL,Market,REQUEST,,,509.35,,1,,HARNESS,DESKTOP-584MV4B,ORD-40935,2025-10-09T12:41:08.9197053Z,,
ACK,2025-10-09T12:41:08.9304790Z,1760013668930,ORD-40935,509.35,,,,,1,,,,ORD-40935,Sell,SELL,Market,ACK,,11,509.35,,1,,HARNESS,DESKTOP-584MV4B,ORD-40935,2025-10-09T12:41:08.9197053Z,2025-10-09T12:41:08.9304790Z,
FILL,2025-10-09T12:41:08.9324215Z,1760013668932,ORD-40935,509.35,,509.34950000000003,,,1,1,-0.0004999999999881766,filled,ORD-40935,Sell,SELL,Market,FILL,filled,13,509.35,509.34950000000003,1,1,HARNESS,DESKTOP-584MV4B,ORD-40935,2025-10-09T12:41:08.9197053Z,2025-10-09T12:41:08.9304790Z,2025-10-09T12:41:08.9324215Z
REQUEST,2025-10-09T12:41:09.1870967Z,1760013669187,ORD-40950,509.5,509.45,,,,1,,,,ORD-40950,Buy,BUY,Market,REQUEST,,,509.5,,1,,HARNESS,DESKTOP-584MV4B,ORD-40950,2025-10-09T12:41:09.1870967Z,,
ACK,2025-10-09T12:41:09.1897596Z,1760013669189,ORD-40950,509.5,509.45,,,,1,,,,ORD-40950,Buy,BUY,Market,ACK,,2,509.5,,1,,HARNESS,DESKTOP-584MV4B,ORD-40950,2025-10-09T12:41:09.1870967Z,2025-10-09T12:41:09.1897596Z,
FILL,2025-10-09T12:41:09.1914913Z,1760013669191,ORD-40950,509.5,509.45,509.5005,,,1,1,0.0004999999999881766,filled,ORD-40950,Buy,BUY,Market,FILL,filled,4,509.5,509.5005,1,1,HARNESS,DESKTOP-584MV4B,ORD-40950,2025-10-09T12:41:09.1870967Z,2025-10-09T12:41:09.1897596Z,2025-10-09T12:41:09.1914913Z
REQUEST,2025-10-09T12:41:09.4372090Z,1760013669437,ORD-40965,509.65000000000003,,,,,1,,,,ORD-40965,Sell,SELL,Market,REQUEST,,,509.65000000000003,,1,,HARNESS,DESKTOP-584MV4B,ORD-40965,2025-10-09T12:41:09.4372090Z,,
ACK,2025-10-09T12:41:09.4501780Z,1760013669450,ORD-40965,509.65000000000003,,,,,1,,,,ORD-40965,Sell,SELL,Market,ACK,,13,509.65000000000003,,1,,HARNESS,DESKTOP-584MV4B,ORD-40965,2025-10-09T12:41:09.4372090Z,2025-10-09T12:41:09.4501780Z,
FILL,2025-10-09T12:41:09.4519973Z,1760013669451,ORD-40965,509.65000000000003,,509.64950000000005,,,1,1,-0.0004999999999881766,filled,ORD-40965,Sell,SELL,Market,FILL,filled,14,509.65000000000003,509.64950000000005,1,1,HARNESS,DESKTOP-584MV4B,ORD-40965,2025-10-09T12:41:09.4372090Z,2025-10-09T12:41:09.4501780Z,2025-10-09T12:41:09.4519973Z
REQUEST,2025-10-09T12:41:09.7035853Z,1760013669703,ORD-40980,509.8,509.75,,,,1,,,,ORD-40980,Buy,BUY,Market,REQUEST,,,509.8,,1,,HARNESS,DESKTOP-584MV4B,ORD-40980,2025-10-09T12:41:09.7035853Z,,
ACK,2025-10-09T12:41:09.7144123Z,1760013669714,ORD-40980,509.8,509.75,,,,1,,,,ORD-40980,Buy,BUY,Market,ACK,,11,509.8,,1,,HARNESS,DESKTOP-584MV4B,ORD-40980,2025-10-09T12:41:09.7035853Z,2025-10-09T12:41:09.7144123Z,
FILL,2025-10-09T12:41:09.7162783Z,1760013669716,ORD-40980,509.8,509.75,509.8005,,,1,1,0.0004999999999881766,filled,ORD-40980,Buy,BUY,Market,FILL,filled,13,509.8,509.8005,1,1,HARNESS,DESKTOP-584MV4B,ORD-40980,2025-10-09T12:41:09.7035853Z,2025-10-09T12:41:09.7144123Z,2025-10-09T12:41:09.7162783Z
REQUEST,2025-10-09T12:41:09.9703415Z,1760013669970,ORD-40995,509.95,,,,,1,,,,ORD-40995,Sell,SELL,Market,REQUEST,,,509.95,,1,,HARNESS,DESKTOP-584MV4B,ORD-40995,2025-10-09T12:41:09.9703415Z,,
